fid,block_num,multigeom
3586,3625,F
3587,3626,F
3588,3627,F
3589,3628,F
3590,3629,F
3591,3630,F
3592,3631,T
3593,3631,T
3594,3632,T
3595,3632,T
3596,3633,F
3597,3634,F
3598,3635,F
3599,3736,T
3600,3640,T
3601,3641,T
3602,3641,T
3603,3642,T
3604,3642,T
3605,3643,T
3606,3643,T
3607,3644,F
3608,3645,F
3609,3646,F
3610,3647,F
3611,3649,F
3612,3650,F
3613,3651,T
3614,3651,T
3615,3651,T
3616,3652,T
3617,3652,T
3618,3652,T
3619,3653,F
3620,3654,F
3621,3655,F
3622,3737,F
3623,3738,F
3624,3656,F
3625,3701,F
3626,3702,F
3627,3703,T
3628,3703,T
3629,3704,T
3630,3704,T
3631,3704,T
3632,3704,T
3633,3705,T
3634,3705,T
3635,3705Z,F
3636,3706,F
3637,3725,T
3638,3725,T
3639,3725,T
3640,3726,T
3641,3726,T
3642,3726,T
3643,3726,T
3644,3726,T
3645,3727,T
3646,3727,T
3647,3727,T
3648,3727,T
3649,3728,T
3650,3728,T
3651,3730,T
3652,3730,T
3653,3730,T
3654,3730,T
3655,3731,T
3656,3731,T
3657,3731,T
3658,3731,T
3659,3732,T
3660,3732,T
3661,3732,T
3662,3733,T
3663,3739,F
3664,3743,F
3665,3744,F
3666,3745,F
3667,3746,F
3668,3747,F
3669,3748,F
3670,3749,T
3671,3749,T
3672,3749,T
3673,3760,T
3674,3749,T
3675,3750,T
3676,3750,T
3677,3751,T
3678,3751,T
3679,3751,T
3680,3752,T
3681,3752,T
3682,3752,T
3683,3753,T
3684,3753,T
3685,3753,T
3686,3753,T
3687,3754,T
3688,3755,T
3689,3755,T
3690,3755,T
3691,3756,T
3692,3756,T
3693,3757,F
3694,3758,F
3695,3759,T
3696,3759,T
3697,3759,T
3698,3762,T
3699,3763,T
3700,3763,T
3701,3764,F
3702,3765,F
3703,3766,F
3704,3767,F
3705,3768,F
3706,3769,F
3707,3770,T
3708,3770,T
3709,3771,F
3710,3773,F
3711,3774,T
3712,3774,T
3713,3775,T
3714,3775,T
3715,3775,T
3716,3775,T
3717,3777,F
3718,3778,F
3719,3779,T
3720,3779,T
3721,3775,T
3722,3775,T
3723,3775,T
3724,3775,T
3725,3776,T
3726,3776,T
3727,3776,T
3728,3776,T
3729,3776,T
3730,3780,F
3731,3781,F
3732,3782,F
3733,3783,F
3734,3784,F
3735,3785,T
3736,3785,T
3737,3786,T
3738,3786,T
3739,3787,T
3740,3787,T
3741,3787,T
3742,3788,T
3743,3788,T
3744,3789,T
3745,3789,T
3746,3790,F
3747,3791,F
3748,3792,T
3749,3792,T
3750,3797,T
3751,3797,T
3752,3799,F
3753,3800,F
3754,3801,F
3755,3802,F
3756,3803,F
3757,3806,T
3758,3806,T
3759,3807,F
3760,3808,F
3761,3809,F
3762,3810,F
3763,3820,F
3764,3821,F
3765,3834,F
3766,3899,F
3767,3903,T
3768,3904,F
3769,3905,F
3770,3906,F
3771,3907,F
3772,3901,F
3773,3902,F
3774,3903,T
3775,3908,F
3776,3909,F
3777,3923,F
3778,3924,F
3779,3925,T
3780,3925,T
3781,3926,T
3782,3926,T
3783,3927,F
3784,3928,F
3785,3930A,F
3786,3931A,F
3787,3932,F
3788,3933,F
3789,3934,F
3790,3935,F
3791,3936,F
3792,3937,F
3793,3938,F
3794,3939,F
3795,3939A,F
3796,3940,F
3797,3941,F
3798,3943,F
3799,3948,F
3800,3949,F
3801,3950,F
3802,3951,F
3803,3977,F
3804,3978,F
3805,3979,F
3806,3980,F
3807,3981,F
3808,3983,F
3809,3984,F
3810,3985,F
3811,3986,F
3812,3987,F
3813,3992,F
3814,3994,F
3815,3995,F
3816,3996,F
3817,3997,F
3818,3998,F
3819,3999,F
3820,4000,F
3821,4001,F
3822,4002,F
3823,4004,F
3824,4005,F
3825,4006,F
3826,4007,F
3827,4008,F
3828,4009,F
3829,4010,F
3830,4011,F
3831,4012,F
3832,4013,F
3833,4014,F
3834,4015,F
3835,4016,F
3836,4017,F
3837,4018,F
3838,4019,F
3839,4020,F
3840,4021,F
3841,4022,F
3842,4027,F
3843,4028,F
3844,4029,F
3845,4030,F
3846,4031,F
3847,4032,F
3848,4033,F
3849,4034,F
3850,4035,F
3851,4036,F
3852,4037,F
3853,4038,F
3854,4064,F
3855,4065,F
3856,4066,F
3857,4067,F
3858,4068,F
3859,4069,F
3860,4070,F
3861,4071,F
3862,4072,F
3863,4073,F
3864,4074,F
3865,4075,F
3866,4076,F
3867,4077,F
3868,4078,F
3869,4079,F
3870,4080,F
3871,4081,F
3872,4082,F
3873,4083,F
3874,4084,F
3875,4085,F
3876,4086,F
3877,4087,F
3878,4088,F
3879,4089,F
3880,4093,T
3881,4093,T
3882,4094,F
3883,4095,T
3884,4107,F
3885,4095,T
3886,4096,T
3887,4096,T
3888,4097,F
3889,4098,F
3890,4108,F
3891,4109,F
3892,4110,F
3893,4099,F
3894,4100,F
3895,4101,T
3896,4101,T
3897,4102,F
3898,4103,F
3899,4104,F
3900,4105,F
3901,4106,F
3902,4111,F
3903,4120,F
3904,4142,F
3905,4143,F
3906,4144,F
3907,4145,F
3908,4146,F
3909,4147,F
3910,4148,F
3911,4149,F
3912,4150,F
3913,4901,F
3914,4151,F
3915,4152,F
3916,4153,F
3917,4154,F
3918,4157,F
3919,4158,F
3920,4159,F
3921,4160,F
3922,4161,F
3923,4162,T
3924,4162,T
3925,4163,F
3926,4167,T
3927,4167,T
3928,4168,F
3929,4169,F
3930,4170,T
3931,4170,T
3932,4171,T
3933,4171,T
3934,4172,F
3935,4173,F
3936,4175,F
3937,4202,F
3938,4262,F
3939,4206,F
3940,4207,F
3941,4208,F
3942,4209,F
3943,4210,F
3944,4211,F
3945,4212,F
3946,4213,F
3947,4214,F
3948,4215,F
3949,4216,F
3950,4217,F
3951,4318,F
3952,4324,F
3953,4218,F
3954,4219,F
3955,4220,F
3956,4221A,F
3957,4222A,F
3958,4220A,F
3959,4247,F
3960,4259,F
3961,4260,F
3962,4261,F
3963,4223,F
3964,4224,F
3965,4226,F
3966,4227,F
3967,4228,F
3968,4229,F
3969,4230,F
3970,4231,F
3971,4232,F
3972,4238,F
3973,4239,F
3974,4240,F
3975,4241,F
3976,4244,F
3977,4245,F
3978,4246,F
3979,4263,F
3980,4264,F
3981,4265,F
3982,4266,F
3983,4267,F
3984,4268,F
3985,4269,F
3986,4270,F
3987,4271,F
3988,4272,F
3989,4273,F
3990,4274,F
3991,4275,F
3992,4276,F
3993,4277,F
3994,4279,F
3995,4280,F
3996,4281A,F
3997,4327A,F
3998,4328A,F
3999,4282A,F
4000,4283B,F
4001,4285B,F
4002,4287,F
4003,4288,F
4004,4290,F
4005,4291,F
4006,4292,F
4007,4293,F
4008,4294,F
4009,4295,F
4010,4296,F
4011,4297,F
4012,4298,F
4013,4299,F
4014,4300,F
4015,4301,F
4016,4302,F
4017,4303,F
4018,4329,F
4019,4304,F
4020,4308,F
4021,4310,F
4022,4313,F
4023,4314,F
4024,4315,F
4025,4316,F
4026,4317,F
4027,4358,F
4028,4334,F
4029,4335,F
4030,4336,F
4031,4337,F
4032,4338,F
4033,4339,F
4034,4341,F
4035,4342,F
4036,4377,F
4037,4653,F
4038,4343,F
4039,4346,F
4040,4347,F
4041,4347A,F
4042,4347B,F
4043,4349,F
4044,4352,F
4045,4353,F
4046,4355,F
4047,4356,F
4048,4357,F
4049,4378,F
4050,4379,F
4051,4380,F
4052,4381,F
4053,4382,F
4054,4501,F
4055,4580,F
4056,4586,F
4057,4587,F
4058,4591A,T
4059,4591A,T
4060,4591A,T
4061,4654,F
4062,4902,F
4063,4591A,T
4064,4591D,F
4065,4713,T
4066,4591B,T
4067,4591B,T
4068,4596,F
4069,4597,F
4070,4598,F
4071,4789,F
4072,4591B,T
4073,4602A,F
4074,4867,F
4075,4603A,F
4076,4606,F
4077,4607,F
4078,4620,F
4079,4604A,F
4080,4605,F
4081,4623A,F
4082,4629A,F
4083,4630,F
4084,4631,F
4085,4644,F
4086,4645,F
4087,4646,T
4088,4646,T
4089,4700,T
4090,4700,T
4091,4700,T
4092,4700,T
4093,4732,F
4094,4700,T
4095,4700,T
4096,4700,T
4097,4733,F
4098,4734,F
4099,4755,F
4100,4700,T
4101,4710,F
4102,4711,T
4103,4711,T
4104,4711,T
4105,4711,T
4106,4711,T
4107,4711,T
4108,4712,T
4109,4712,T
4110,4712,T
4111,4756,F
4112,4757,F
4113,4758,F
4114,4712,T
4115,4713,T
4116,4909,F
4117,4713,T
4118,4714,T
4119,4759,F
4120,4714,T
4121,4715,T
4122,4760,F
4123,4761,F
4124,4762,F
4125,4763,F
4126,4764,F
4127,4785,F
4128,4786,F
4129,4910,F
4130,4715,T
4131,4787,F
4132,4788,F
4133,4912,F
4134,4715,T
4135,4720,T
4136,4720,T
4137,4730,F
4138,4731,F
4139,4868,F
4140,4869,F
4141,4790,F
4142,4791,F
4143,4792,F
4144,4793,F
4145,4794,F
4146,4805,F
4147,4806,F
4148,4807,F
4149,4808,F
4150,4809,F
4151,4810,F
4152,4811,F
4153,4812,F
4154,4813,F
4155,4814,F
4156,4825,F
4157,4827,F
4158,4828,F
4159,4829,F
4160,4830,F
4161,4831,F
4162,4832,F
4163,4844,F
4164,4845,F
4165,4846,F
4166,4847,F
4167,4848,F
4168,4849,F
4169,4850,F
4170,4851,F
4171,4852,F
4172,4853,F
4173,4865,F
4174,4866,F
4175,4884,T
4176,4886,F
4177,4890,F
4178,4891,F
4179,4892,F
4180,4914,F
4181,4917,F
4182,4918,F
4183,4921,F
4184,4922,F
4185,4923,F
4186,4924,F
4187,4925,F
4188,4926,F
4189,4927,F
4190,4928,F
4191,4929,F
4192,4930,F
4193,4931,F
4194,4934,F
4195,4935,F
4196,4936,F
4197,4937,F
4198,4956,F
4199,4938,F
4200,4939,F
4201,4940,F
4202,4941,F
4203,4942,F
4204,4943,F
4205,4944,F
4206,4945,F
4207,4950,F
4208,4951,F
4209,4952,F
4210,4991,T
4211,4991,T
4212,4957,F
4213,4958,F
4214,4960,F
4215,4963,T
4216,4963,T
4217,4964,F
4218,4965,F
4219,4966,F
4220,4967,F
4221,4968,F
4222,4991,T
4223,4969,F
4224,4970,F
4225,4971,F
4226,4972,F
4227,4973,F
4228,4974,F
4229,4975,F
4230,4976,F
4231,4977,F
4232,4981,F
4233,4982,F
4234,4983,F
4235,4984,F
4236,4991,T
4237,4991,T
4238,4991,T
4239,5258,F
4240,4991,T
4241,5023,T
4242,5023,T
4243,4991A,F
4244,4993,F
4245,4994,F
4246,4995,F
4247,4996,F
4248,5005,F
4249,5015,F
4250,5087,F
4251,5090,F
4252,5016,F
4253,5017,T
4254,5017,T
4255,5017,T
4256,5091,F
4257,5025,F
4258,5027,F
4259,5037,T
4260,5037,T
4261,5044,F
4262,5045,F
4263,5046,F
4264,5092,F
4265,5099,T
4266,5099,T
4267,5100,F
4268,5259,F
4269,5054A,T
4270,5101,F
4271,5260,T
4272,5260,T
4273,5262,F
4274,5054A,T
4275,5060,F
4276,5062,F
4277,5066B,F
4278,5067,F
4279,5264,F
4280,5268,T
4281,5065A,F
4282,5072,F
4283,5073,F
4284,5076,T
4285,5067A,F
4286,5076,T
4287,5102,F
4288,5104,F
4289,5107,F
4290,5201,F
4291,5278,T
4292,5278,T
4293,5068,F
4294,5069,F
4295,5070,F
4296,5071,F
4297,5225,F
4298,5079,F
4299,5080,F
4300,5081,F
4301,5082,F
4302,5083,F
4303,5084,F
4304,5203,T
4305,5226,F
4306,5227,F
4307,5228,F
4308,5203,T
4309,5211,F
4310,5212,F
4311,5214,T
4312,5214,T
4313,5215,F
4314,5216,F
4315,5217,F
4316,5235,T
4317,5235,T
4318,5236,F
4319,5237,F
4320,5239,F
4321,5240,F
4322,5241,F
4323,5242,T
4324,5242,T
4325,5246,F
4326,5249,F
4327,5250,F
4328,5253,T
4329,5253,T
4330,5254,F
4331,5255,F
4332,5518,F
4333,5268,T
4334,5268,T
4335,5269,T
4336,5279,F
4337,5280,F
4338,5305,F
4339,5306,T
4340,5269,T
4341,5269,T
4342,5269,T
4343,5272,F
4344,5273,F
4345,5274,F
4346,5281,F
4347,5282,T
4348,5282,T
4349,5282,T
4350,5284A,T
4351,5284A,T
4352,5296,T
4353,5297,F
4354,5302,F
4355,5303,F
4356,5284A,T
4357,5284A,T
4358,5285A,F
4359,5286A,F
4360,5287,F
4361,5290,F
4362,5291,T
4363,5291,T
4364,5295,F
4365,5296,T
4366,5307,F
4367,5308,F
4368,5309,F
4369,5310,F
4370,5311,T
4371,5311,T
4372,5312,F
4373,5313,F
4374,5314,F
4375,5315,F
4376,5322,T
4377,5322,T
4378,5323,F
4379,5317,F
4380,5318,F
4381,5319,F
4382,5320,T
4383,5320,T
4384,5320,T
4385,5321,F
4386,5324,F
4387,5325,F
4388,5326,F
4389,5327,F
4390,5328,F
4391,5329,F
4392,5331,F
4393,5379,T
4394,5574,F
4395,5330,T
4396,5330,T
4397,5340,F
4398,5332,F
4399,5333,F
4400,5334,F
4401,5335,F
4402,5575,F
4403,5335A,F
4404,5335B,F
4405,5341,F
4406,5576,F
4407,5335C,F
4408,5336,T
4409,5336,T
4410,5337,T
4411,5337,T
4412,5338,F
4413,5339,F
4414,5342,F
4415,5343,F
4416,5345,F
4417,5346,F
4418,5347,F
4419,5577,F
4420,5348,F
4421,5350,F
4422,5351,F
4423,5360,F
4424,5361,F
4425,5362,F
4426,5368,F
4427,5369,F
4428,5435,F
4429,5353,F
4430,5376,F
4431,5440A,F
4432,5353A,F
4433,5353B,F
4434,5377,F
4435,5378,F
4436,5354,F
4437,5354A,F
4438,5379,T
4439,5447,F
4440,5355,F
4441,5356,F
4442,5357,F
4443,5358,F
4444,5359,F
4445,5370,F
4446,5371,F
4447,5372,T
4448,5372,T
4449,5644,T
4450,5372A,F
4451,5373,T
4452,5373,T
4453,5374,F
4454,5375,T
4455,5375,T
4456,5380,F
4457,5381,F
4458,5402,F
4459,5382,F
4460,5384D,F
4461,5385,F
4462,5409,F
4463,5383,F
4464,5386,F
4465,5387,F
4466,5384,F
4467,5410,F
4468,5411,F
4469,5384A,F
4470,5413,F
4471,5464,F
4472,5384B,F
4473,5391,F
4474,5418,F
4475,5419,T
4476,5384C,F
4477,5395,F
4478,5396,F
4479,5392,F
4480,5393,F
4481,5394,F
4482,5419,T
4483,5420,F
4484,5421,F
4485,5397,F
4486,5399,F
4487,5423A,F
4488,5425,F
4489,5398,F
4490,5400,F
4491,5426,F
4492,5644,T
4493,5403,F
4494,5404,F
4495,5405,F
4496,5406,F
4497,5407,F
4498,5408,F
4499,5414,F
4500,5415,T
4501,5415,T
4502,5417,F
4503,5428B,F
4504,5428G,F
4505,5429,F
4506,5431A,F
4507,5428C,F
4508,5428D,F
4509,5431B,F
4510,5434A,F
4511,5428E,F
4512,5428F,F
4513,5434B,F
4514,5526,F
4515,5436,F
4516,5437,F
4517,5438,F
4518,5439,F
4519,5448,F
4520,5449,F
4521,5450,F
4522,5466,T
4523,5451,F
4524,5457,F
4525,5458,F
4526,5461,F
4527,5462,F
4528,5463,F
4529,5465,T
4530,5465,T
4531,5917,F
4532,5466,T
4533,5467,F
4534,5468,F
4535,5469,F
4536,5470,F
4537,5471,F
4538,5472,T
4539,5472,T
4540,5473,F
4541,5474,T
4542,5474,T
4543,5475,F
4544,5476,F
4545,5535,F
4546,5477,T
4547,5477,T
4548,5478,F
4549,5479,F
4550,5501,F
4551,5502,F
4552,5503,F
4553,5504,F
4554,5480,F
4555,5481,F
4556,5482,F
4557,5483,F
4558,5505,F
4559,5506,F
4560,5510,F
4561,5511,F
4562,5512,F
4563,5513,F
4564,5514,F
4565,5515,F
4566,5516,F
4567,5517,F
4568,5519,F
4569,5520,F
4570,5521,F
4571,5522,F
4572,5523,F
4573,5524,F
4574,5525,F
4575,5536,F
4576,5527,F
4577,5528,T
4578,5528,T
4579,5529,F
4580,5530,F
4581,5531,F
4582,5532,F
4583,5533,F
4584,5534,F
4585,5536A,F
4586,5537,F
4587,5538,F
4588,5539,F
4589,5540,F
4590,5541,F
4591,5542,F
4592,5543,F
4593,5544,F
4594,5545,F
4595,5547,F
4596,5548,T
4597,5645,F
4598,5548,T
4599,5548,T
4600,5548,T
4601,5548,T
4602,5548,T
4603,5548,T
4604,5548,T
4605,5548,T
4606,5548,T
4607,5549,F
4608,5582,F
4609,5550,F
4610,5559,F
4611,5560,F
4612,5572,F
4613,5551,F
4614,5554,F
4615,5555,F
4616,5556,F
4617,5557,F
4618,5573,F
4619,5583,F
4620,5584,F
4621,5597A,F
4622,5611,F
4623,5648,F
4624,5585,F
4625,5598,F
4626,5586,F
4627,5610,F
4628,5610A,T
4629,5610A,T
4630,5587,F
4631,5588A,F
4632,5589A,F
4633,5590A,F
4634,5594,F
4635,5595,F
4636,5596,F
4637,5607,T
4638,5607,T
4639,5609,F
4640,5612,F
4641,5613,F
4642,5614,F
4643,5615,F
4644,5616,T
4645,5616,T
4646,5617,F
4647,5618,F
4648,5619,F
4649,5620,F
4650,5621,F
4651,5622,F
4652,5623,F
4653,5624,F
4654,5637,F
4655,5625,F
4656,5626,F
4657,5627,T
4658,5627,T
4659,5628,T
4660,5628,T
4661,5629,T
4662,5629,T
4663,5638,F
4664,5646,F
4665,5647,F
4666,5689,T
4667,5632,T
4668,5632,T
4669,5633,F
4670,5634,F
4671,5635,F
4672,5636,F
4673,5639,T
4674,5639,T
4675,5640,T
4676,5640,T
4677,5640,T
4678,5640,T
4679,5641,T
4680,5641,T
4681,5641,T
4682,5642,T
4683,5642,T
4684,5643,T
4685,5649,F
4686,5650,F
4687,5651,F
4688,5652,F
4689,5653,F
4690,5654,F
4691,5655,F
4692,5656,F
4693,5657,F
4694,5658,F
4695,5689,T
4696,5659,F
4697,5660,F
4698,5661,F
4699,5662,F
4700,5663,F
4701,5664,F
4702,5665,F
4703,5666,F
4704,5667,F
4705,5668,F
4706,5690,T
4707,5669,F
4708,5670,F
4709,5671,F
4710,5672,T
4711,5672,T
4712,5673,T
4713,5673,T
4714,5674,F
4715,5675,F
4716,5690,T
4717,5676,F
4718,5677,F
4719,5678,F
4720,5680,F
4721,5681,F
4722,5682,F
4723,5683,F
4724,5684,F
4725,5685,F
4726,5686,F
4727,5687,F
4728,5688,F
4729,5697,F
4730,5698,F
4731,5699,F
4732,5700,F
4733,5701,F
4734,5702,F
4735,5703,F
4736,5704,F
4737,5705,F
4738,5706,F
4739,5707,F
4740,5708,F
4741,5709,F
4742,5710,F
4743,5712,F
4744,5713,F
4745,5714,F
4746,5715,F
4747,5716,F
4748,5717,F
4749,5725,F
4750,5718,F
4751,5719,T
4752,5719,T
4753,5720,F
4754,5721,F
4755,5722,F
4756,5723,F
4757,5724,F
4758,5726,F
4759,5727,F
4760,5728,F
4761,5729,F
4762,5730,F
4763,5731,F
4764,5733A,F
4765,5740,F
4766,5741,F
4767,5742,F
4768,5743,F
4769,5807,F
4770,5808,F
4771,5734,F
4772,5735,F
4773,5736,F
4774,5737,F
4775,5738,F
4776,5739,F
4777,5744,F
4778,5745,F
4779,5746,F
4780,5801,F
4781,5802,F
4782,5806,F
4783,5803,F
4784,5804,F
4785,5805,F
4786,5810,F
4787,5811,F
4788,5812,F
4789,5813,F
4790,5814,F
4791,5815,F
4792,5816,F
4793,5817,T
4794,5817,T
4795,5819,F
4796,5820,F
4797,5821,T
4798,5821,T
4799,5822,F
4800,5823,F
4801,5825,F
4802,5826,F
4803,5827,F
4804,5828,F
4805,5831,F
4806,5846,F
4807,5847,F
4808,5832,F
4809,5848,F
4810,5849,F
4811,5850,F
4812,5851,F
4813,5852,F
4814,6172,F
4815,5833,F
4816,5834,F
4817,5835,F
4818,5853,F
4819,5855,F
4820,5856,F
4821,5836,F
4822,5857,F
4823,5858,F
4824,5837,F
4825,5859,F
4826,6352,F
4827,5838,F
4828,5860,F
4829,5882,F
4830,5839,F
4831,5840,F
4832,5883,F
4833,5884,F
4834,6353,F
4835,5841,F
4836,5862,F
4837,5891,F
4838,5842,F
4839,5843,T
4840,5843,T
4841,5843,T
4842,5918,F
4843,5861,F
4844,5862A,F
4845,5866,F
4846,5867,F
4847,5863,F
4848,5868,F
4849,5869,F
4850,5864,F
4851,5870,F
4852,5892,F
4853,5919,F
4854,6173,F
4855,5865,F
4856,5879,F
4857,5871,F
4858,5872,F
4859,5873,F
4860,5874,F
4861,5875,F
4862,5876,F
4863,5877,F
4864,5878,F
4865,5886,F
4866,5920,F
4867,5921,F
4868,5887,F
4869,5893,F
4870,5888,F
4871,5889,F
4872,5890,F
4873,5894,F
4874,5895,F
4875,5896,F
4876,5897,F
4877,5898,F
4878,5903,F
4879,5904,F
4880,5905,F
4881,5907,F
4882,5908,F
4883,5909,F
4884,5910,F
4885,5899,F
4886,5911,F
4887,5912,F
4888,5913,F
4889,5914,F
4890,5915,F
4891,5916,F
4892,5900,F
4893,5900A,F
4894,5902,F
4895,5922,F
4896,5923,F
4897,5924,F
4898,5925,F
4899,5926,F
4900,5927,F
4901,5928,F
4902,5929,F
4903,5930,F
4904,5931,F
4905,5932,F
4906,5933,F
4907,6354,F
4908,5934,F
4909,5935,F
4910,5936,F
4911,5937,F
4912,5938,F
4913,5939,F
4914,5940,F
4915,5941,F
4916,5942,F
4917,5943,F
4918,5944,F
4919,5945,F
4920,5946,F
4921,5947,F
4922,5976,F
4923,5948,F
4924,5949,F
4925,5950,F
4926,5951,F
4927,5952,F
4928,5955,F
4929,5956,F
4930,5957,F
4931,5958,F
4932,6355,F
4933,5959,F
4934,5960,F
4935,5961,F
4936,5977,F
4937,5963,F
4938,5963A,F
4939,5964,F
4940,5965,F
4941,5966,F
4942,5967,F
4943,5968,F
4944,5978,F
4945,5982,F
4946,5969,F
4947,5970,F
4948,5979,F
4949,5980,F
4950,5981,F
4951,5983,F
4952,5985,F
4953,5971,F
4954,5972,F
4955,5973,F
4956,5975,F
4957,5986,F
4958,5987,F
4959,5988,F
4960,5991,T
4961,5991,T
4962,5992,F
4963,5992A,T
4964,5996,F
4965,5992A,T
4966,5993,F
4967,5995,F
4968,6003,F
4969,6004,F
4970,6005,F
4971,6006,F
4972,6007,F
4973,6008,F
4974,6009,F
4975,6010,F
4976,6011,F
4977,6012,F
4978,6013,F
4979,6014,F
4980,6015,F
4981,6016,F
4982,6017,F
4983,6018,F
4984,6019,F
4985,6020,F
4986,6021,F
4987,6022,F
4988,6023,F
4989,6024,F
4990,6025,F
4991,6034,F
4992,6035,F
4993,6048,F
4994,6049,F
4995,6118,F
4996,6036,F
4997,6037,F
4998,6038,F
4999,6042,F
5000,6043,F
5001,6044,F
5002,6045,F
5003,6046,F
5004,6047,F
5005,6050,F
5006,6051,F
5007,6052,F
5008,6053,F
5009,6054,F
5010,6055,F
5011,6062,F
5012,6074,F
5013,6075,F
5014,6076,F
5015,6077,F
5016,6071,F
5017,6072,F
5018,6073,F
5019,6078,F
5020,6079,F
5021,6080,F
5022,6081,F
5023,6082,F
5024,6083,F
5025,6084,F
5026,6085,F
5027,6158,F
5028,6086,F
5029,6087,F
5030,6088,F
5031,6089,F
5032,6090,F
5033,6091,F
5034,6092,F
5035,6093,F
5036,6256,F
5037,6094,F
5038,6095,F
5039,6096,F
5040,6112,F
5041,6113,F
5042,6114,F
5043,6115,F
5044,6116,F
5045,6117,T
5046,6117,T
5047,6119,F
5048,6120,F
5049,6121,F
5050,6122,F
5051,6123,F
5052,6124,F
5053,6125,F
5054,6126,F
5055,6128,F
5056,6129,F
5057,6159,F
5058,6130,F
5059,6131,F
5060,6147,F
5061,6148,F
5062,6149,F
5063,6150,F
5064,6153,F
5065,6154,F
5066,6155,F
5067,6156,F
5068,6157,F
5069,6160,F
5070,6161,F
5071,6162,F
5072,6163,F
5073,6164,F
5074,6165,F
5075,6166,F
5076,6167,F
5077,6168,F
5078,6169,F
5079,6170,F
5080,6171,F
5081,6174,F
5082,6175,F
5083,6176,F
5084,6177,F
5085,6178,F
5086,6179,F
5087,6188,F
5088,6189,F
5089,6190,T
5090,6190,T
5091,6191,F
5092,6192,F
5093,6193,F
5094,6194,F
5095,6195,F
5096,6196,F
5097,6197,F
5098,6198,F
5099,6199,F
5100,6200,F
5101,6201,F
5102,6202,F
5103,6203,F
5104,6207,F
5105,6208,F
5106,6204,F
5107,6205,F
5108,6206,F
5109,6209,F
5110,6210,F
5111,6220,F
5112,6221,T
5113,6221,T
5114,6233,F
5115,6234,F
5116,6235,F
5117,6236,F
5118,6237,F
5119,6238,F
5120,6239,F
5121,6240,F
5122,6243,F
5123,6244,F
5124,6245,F
5125,6246,F
5126,6247,F
5127,6248,F
5128,6249,F
5129,6250,F
5130,6251,F
5131,6252,F
5132,6253,F
5133,6254,F
5134,6255,F
5135,6257,F
5136,6258,F
5137,6259,F
5138,6260,F
5139,6272,F
5140,6273,F
5141,6274,F
5142,6275,F
5143,6276,F
5144,6348,F
5145,6277,F
5146,6278,F
5147,6279,F
5148,6280,F
5149,6281,F
5150,6282,F
5151,6283,F
5152,6284,F
5153,6284A,F
5154,6297,F
5155,6298,F
5156,6299,F
5157,6300,F
5158,6301,F
5159,6302,F
5160,6303,F
5161,6304,F
5162,6305,F
5163,6306,F
5164,6307,F
5165,6308,F
5166,6309,F
5167,6309B,F
5168,6309C,F
5169,6309D,F
5170,6349,F
5171,6310,F
5172,6313,F
5173,6526,T
5174,6311,F
5175,6320,F
5176,6312,F
5177,6321,F
5178,6350,F
5179,6314,F
5180,6345,F
5181,6315,F
5182,6316,F
5183,6317,F
5184,6318,F
5185,6319,F
5186,6322,F
5187,6323,F
5188,6346,T
5189,6346,T
5190,6347,F
5191,6527,T
5192,6324,F
5193,6331,F
5194,6547,F
5195,6325,F
5196,6332,F
5197,6338,F
5198,6326,F
5199,6339,F
5200,6327,F
5201,6340,F
5202,6341,F
5203,6342,F
5204,6328,T
5205,6328,T
5206,6343,F
5207,6344,F
5208,6351,F
5209,6356,F
5210,6357,F
5211,6358,F
5212,6359,T
5213,6363,F
5214,6359,T
5215,6373,F
5216,6480,T
5217,6360,F
5218,6361,F
5219,6362,F
5220,6374,F
5221,6411,F
5222,6412,F
5223,6394,F
5224,6395,F
5225,6396,F
5226,6402,F
5227,6403,F
5228,6404,F
5229,6405,F
5230,6406,F
5231,6407,F
5232,6408,F
5233,6409,F
5234,6410,F
5235,6413,F
5236,6414,F
5237,6415,F
5238,6416,F
5239,6423,F
5240,6428,F
5241,6432,F
5242,6416A,F
5243,6440,F
5244,6468A,F
5245,6416B,F
5246,6417,F
5247,6441,F
5248,6418,F
5249,6442,F
5250,6481,T
5251,6419,F
5252,6420,F
5253,6421,F
5254,6422,F
5255,6481,T
5256,6433,F
5257,6434,F
5258,6443,F
5259,6435,F
5260,6444,F
5261,6487,F
5262,6436,F
5263,6469,F
5264,6470,F
5265,6437,F
5266,6447,F
5267,6471,F
5268,6438,F
5269,6439,F
5270,6445,F
5271,6446,F
5272,6452,F
5273,6448,F
5274,6449,F
5275,6453,F
5276,6488,F
5277,6450,F
5278,6451,F
5279,6458,F
5280,6464,F
5281,6472,F
5282,6459,F
5283,6480,T
5284,6460,F
5285,6461,F
5286,6462,F
5287,6463,F
5288,6465,F
5289,6466,F
5290,6467,F
5291,6468,F
5292,6473,F
5293,6474,F
5294,6475,F
5295,6476,F
5296,6477,F
5297,6478,T
5298,6478,T
5299,6479,T
5300,6479,T
5301,6482,F
5302,6501,F
5303,6502,F
5304,6503,F
5305,6767,T
5306,6483,F
5307,6504,F
5308,6505,F
5309,6506,F
5310,6767,T
5311,6484,F
5312,6485,T
5313,6485,T
5314,6486,T
5315,6486,T
5316,6489,F
5317,6507,F
5318,6518,T
5319,6490,F
5320,6491,F
5321,6492,F
5322,6494,F
5323,6495,F
